Date,AAPL,ABBV,ACN,AMGN,AMZN,AVGO,BA,BMY,C,CMCSA,COST,CSCO,CVX,DIS,GE,GILD,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,LLY,MCD,MDT,META,MMM,MO,MRK,MSFT,NKE,ORCL,PEP,PFE,PG,PYPL,QCOM,SLB,T,TXN,UNH,UNP,V,VZ,WFC,WMT,XOM
2018-07-23,45.23019790649414,64.75865173339844,148.7794952392578,151.17897033691406,90.0999984741211,17.63567352294922,340.013427734375,42.360816955566406,54.173370361328125,26.24056625366211,197.17120361328125,33.712860107421875,87.51404571533203,106.39837646484375,59.6545295715332,58.15225601196289,60.09592819213867,168.4003448486328,118.83236694335938,100.30612182617188,44.46712112426758,102.68026733398438,92.09209442138672,35.656917572021484,80.01436614990234,133.2588348388672,73.14266967773438,209.4469451904297,127.24083709716797,32.47362518310547,47.49658203125,100.20162200927734,69.53107452392578,43.57274627685547,91.03968048095703,24.799144744873047,64.72317504882812,89.03417205810547,48.898956298828125,53.008338928222656,13.694927215576172,92.6871337890625,223.90330505371094,122.73404693603516,132.92250061035156,33.610443115234375,47.0478401184082,26.01617431640625,57.60871887207031
2018-07-24,45.55831527709961,66.30880737304688,148.07125854492188,152.3169708251953,91.46199798583984,17.686124801635742,344.8257751464844,44.16500473022461,54.83694839477539,25.641571044921875,196.93698120117188,33.97737503051758,89.33171081542969,106.02484130859375,60.25153732299805,58.35517501831055,62.435752868652344,168.2005157470703,119.96116638183594,100.77426147460938,44.35661315917969,104.8939437866211,92.74208068847656,35.9028205871582,84.03849029541016,132.5789031982422,73.37374877929688,213.18089294433594,128.41831970214844,32.69917678833008,48.04966354370117,99.91397094726562,68.56875610351562,43.57274627685547,91.31819915771484,25.125720977783203,65.11888885498047,91.19917297363281,48.70859146118164,52.83096694946289,13.995335578918457,91.98390197753906,224.80694580078125,120.649658203125,132.92250061035156,34.113773345947266,47.331756591796875,26.114145278930664,58.748138427734375
2018-07-25,45.98793411254883,67.45327758789062,149.78353881835938,153.6221160888672,93.18049621582031,18.38840103149414,342.56396484375,44.756309509277344,55.338470458984375,25.664608001708984,198.84703063964844,34.59455871582031,90.08902740478516,106.48458099365234,60.205604553222656,59.309600830078125,63.31858825683594,167.37608337402344,122.17235565185547,100.939453125,44.569129943847656,104.29387664794922,93.57889556884766,36.56122970581055,86.81128692626953,133.37632751464844,74.05044555664062,215.99122619628906,130.78602600097656,32.62023162841797,48.860347747802734,102.85585021972656,70.04854583740234,43.82341384887695,91.69226837158203,25.31899070739746,65.51459503173828,91.15926361083984,49.18037033081055,53.04059600830078,13.363598823547363,91.51508331298828,225.7814483642578,123.7423324584961,135.40008544921875,33.71642303466797,47.23440933227539,26.096330642700195,59.15861511230469
2018-07-26,45.843929290771484,68.04727172851562,148.07125854492188,154.42584228515625,90.4000015258789,18.161357879638672,345.8363952636719,43.90726852416992,55.0452766418457,26.68596649169922,199.7660675048828,34.89112854003906,89.4038314819336,108.71619415283203,60.38930892944336,58.73845672607422,63.79298782348633,166.04373168945312,123.02281188964844,101.00143432617188,44.33961486816406,105.63994598388672,93.310791015625,36.68021774291992,85.68595123291016,131.0679168701172,73.66258239746094,175.03729248046875,133.07687377929688,31.63344383239746,48.496673583984375,101.73290252685547,70.94731140136719,43.751800537109375,91.52513885498047,25.432287216186523,66.02571868896484,88.93441009521484,52.62348937988281,53.91144561767578,13.407777786254883,91.57977294921875,227.67730712890625,125.16586303710938,135.2671661376953,33.895225524902344,47.2993049621582,26.194303512573242,59.6186408996582
2018-07-27,45.081478118896484,65.59890747070312,145.24737548828125,153.14463806152344,90.8635025024414,17.98802947998047,347.1164855957031,43.149208068847656,55.31534194946289,26.939393997192383,197.9010009765625,34.12164306640625,90.86082458496094,107.86376953125,59.97599792480469,57.723899841308594,62.17472457885742,164.1618194580078,123.19293212890625,99.92748260498047,40.531307220458984,106.66972351074219,94.26947784423828,36.656410217285156,86.96430206298828,132.1927490234375,73.16741180419922,173.67678833007812,132.73129272460938,32.648433685302734,48.10270690917969,99.93250274658203,69.80342864990234,43.53693771362305,90.95211791992188,25.59890365600586,66.42967224121094,85.26289367675781,51.88687515258789,54.05657958984375,13.730270385742188,91.01396942138672,226.7471160888672,125.87761688232422,133.5680389404297,34.444915771484375,47.558868408203125,26.164615631103516,57.976722717285156
2018-07-30,44.82890701293945,66.24358367919922,142.91650390625,151.70420837402344,88.96099853515625,18.32492446899414,337.8863220214844,44.67292785644531,55.77830123901367,27.23120880126953,197.4144744873047,33.80103302001953,92.20243835449219,107.87333679199219,60.43523406982422,57.35565185546875,61.040794372558594,164.27838134765625,121.3218994140625,100.16154479980469,40.53980255126953,107.1724624633789,94.83821868896484,36.67228698730469,88.24267578125,133.16648864746094,73.5140380859375,169.87338256835938,131.25955200195312,32.95855712890625,49.1027946472168,97.78868103027344,68.95916748046875,42.73119354248047,90.87252044677734,25.718870162963867,66.11640930175781,82.1999740600586,51.34886932373047,54.49201583862305,14.136696815490723,90.14427947998047,224.8778533935547,125.84367370605469,129.552734375,34.76280975341797,47.4453239440918,26.387277603149414,57.84932327270508
2018-07-31,44.91860580444336,66.8086166381836,142.83587646484375,156.41537475585938,88.87200164794922,18.046613693237305,342.9296875,44.536468505859375,55.46965026855469,27.47694969177246,197.05409240722656,33.897212982177734,91.07720184326172,108.76406860351562,62.5936393737793,58.49045181274414,60.900848388671875,164.47828674316406,123.43260955810547,99.77601623535156,40.888328552246094,107.45630645751953,93.39204406738281,36.98959732055664,88.9538803100586,132.24310302734375,74.46307373046875,171.38284301757812,135.866943359375,33.0882568359375,49.905887603759766,98.44764709472656,69.82160949707031,42.68643569946289,91.52513885498047,26.6119327545166,66.67699432373047,81.95055389404297,53.04560852050781,54.443626403808594,14.12344741821289,90.4775161743164,224.32858276367188,127.00455474853516,129.79954528808594,34.19987106323242,46.47190856933594,26.49118995666504,57.686561584472656
2018-08-01,47.56476593017578,68.02554321289062,143.17648315429688,155.85035705566406,89.8584976196289,17.64218521118164,339.5225524902344,45.195987701416016,55.500518798828125,27.18513298034668,195.63050842285156,33.552547454833984,90.4424819946289,108.19898223876953,60.8026123046875,58.543052673339844,61.18718719482422,163.4623565673828,121.2987060546875,98.79154968261719,41.491878509521484,107.5535888671875,93.96885681152344,36.79921340942383,88.8548355102539,131.72264099121094,74.47134399414062,170.4592742919922,132.49456787109375,32.74992752075195,49.61798858642578,98.63323211669922,70.3935317993164,42.3909912109375,90.41888427734375,26.83853530883789,66.48738098144531,83.26750946044922,53.260799407958984,53.75019073486328,14.092523574829102,90.21742248535156,224.46145629882812,125.71660614013672,131.23291015625,34.25947189331055,46.763938903808594,26.197269439697266,56.8939094543457
2018-08-02,48.95512390136719,68.90202331542969,143.57093811035156,156.2800750732422,91.71649932861328,17.605566024780273,336.60626220703125,44.930667877197266,55.431068420410156,26.60149574279785,199.2254638671875,34.0895881652832,89.26679229736328,107.98828125,60.48115158081055,58.34014129638672,61.59113311767578,162.9293975830078,120.5333251953125,98.4197769165039,42.06142807006836,106.42646789550781,94.36698913574219,36.632625579833984,89.54803466796875,130.4551239013672,74.1824722290039,175.14654541015625,131.52183532714844,33.172828674316406,49.41341781616211,99.83040618896484,71.4012222290039,42.88339614868164,91.27841186523438,26.650331497192383,67.60032653808594,85.33273315429688,53.60841751098633,53.169620513916016,14.070433616638184,91.20088195800781,226.86227416992188,127.046875,131.86888122558594,34.425052642822266,47.2830810546875,26.351646423339844,56.5541877746582
2018-08-03,49.09675216674805,69.92340087890625,143.76817321777344,157.56134033203125,91.16449737548828,17.724374771118164,335.3646545410156,44.84727096557617,56.207515716552734,27.192813873291016,200.04531860351562,34.33004379272461,89.47594451904297,109.27168273925781,60.343360900878906,58.56560134887695,61.44375228881836,162.91278076171875,119.86839294433594,101.68301391601562,42.18893051147461,106.99406433105469,95.13069915771484,36.981651306152344,90.54729461669922,131.12664794921875,74.66940307617188,176.54676818847656,132.6481475830078,33.68031692504883,49.95134735107422,100.2666244506836,71.48292541503906,43.393707275390625,92.55976867675781,27.248533248901367,67.87236022949219,84.99352264404297,54.129852294921875,53.129302978515625,14.255976676940918,91.71292877197266,227.87220764160156,126.91136932373047,132.72320556640625,34.61709976196289,47.72111511230469,26.601037979125977,56.75943374633789
2018-08-06,49.351680755615234,70.30731201171875,143.9564208984375,157.25892639160156,92.38749694824219,17.654390335083008,333.5648498535156,45.02162551879883,56.215293884277344,27.123695373535156,200.66705322265625,34.70677185058594,89.65628814697266,111.04354858398438,60.159690856933594,58.52051544189453,61.419429779052734,162.95436096191406,119.81425476074219,100.53329467773438,42.16327667236328,107.05084228515625,95.15506744384766,37.00545120239258,91.82568359375,131.55482482910156,74.76019287109375,184.4019012451172,132.27059936523438,33.950984954833984,50.17106628417969,100.3501205444336,72.18195343017578,43.57274627685547,93.4193115234375,27.584606170654297,68.02900695800781,85.57217407226562,54.402984619140625,53.008338928222656,14.185294151306152,91.93238067626953,227.4646759033203,126.34363555908203,132.61880493164062,34.75619125366211,47.76978302001953,26.62181282043457,56.74528503417969
2018-08-07,48.88902282714844,68.13420104980469,144.5122528076172,159.47923278808594,93.1240005493164,17.927810668945312,337.59759521484375,44.71083450317383,56.223060607910156,27.18513298034668,201.6941680908203,34.93119812011719,90.29102325439453,111.63735961914062,60.43523406982422,58.90376663208008,62.32112121582031,164.0869140625,120.88893127441406,101.20794677734375,42.50537872314453,106.5967788696289,95.50442504882812,36.8864631652832,91.77168273925781,130.9839324951172,74.9747543334961,182.53492736816406,133.46722412109375,33.5844612121582,50.44381332397461,101.04615020751953,73.10796356201172,43.40264892578125,90.90435028076172,27.45017433166504,68.12794494628906,86.10095977783203,54.16295623779297,53.76630401611328,14.313408851623535,94.08622741699219,228.2530975341797,126.99608612060547,133.15988159179688,34.7429313659668,47.7130012512207,26.65151023864746,57.516693115234375
2018-08-08,48.92207717895508,67.8951644897461,144.4584503173828,156.13681030273438,94.32599639892578,17.858642578125,334.7294006347656,45.61292266845703,56.59574890136719,26.916351318359375,202.34283447265625,35.13960266113281,89.35334014892578,109.16632843017578,59.93008041381836,57.799049377441406,62.59356689453125,164.89462280273438,119.99209594726562,101.12533569335938,42.72773361206055,106.3615951538086,95.69939422607422,36.608821868896484,92.0687255859375,133.4014892578125,74.94174194335938,183.8953857421875,132.55218505859375,33.04878234863281,50.52714920043945,101.6122817993164,73.08074188232422,43.32207107543945,90.32335662841797,27.83329200744629,67.88884735107422,86.5399398803711,53.931209564208984,53.54860305786133,14.29574203491211,94.41133117675781,229.28076171875,127.08081817626953,133.53953552246094,34.901885986328125,48.01313781738281,26.734636306762695,57.1345329284668
